Date,GLD,IWM,QQQ,SPY,TLT,GLD_vol,IWM_vol,QQQ_vol,SPY_vol,TLT_vol,avg_corr,regime
2012-02-21,0.0219300749034643,-0.0067642602163046,0.0028379418002124,0.0004399541168267,-0.0110649964775698,0.0094339325372927,0.0098395049608894,0.0067760231379203,0.0053456297122898,0.0078574862895179,0.0600567470102865,0
2012-02-22,0.0112267461172932,-0.0079043321010662,-0.0045588946408938,-0.003223912245414,0.0125766215728957,0.0089202369745911,0.010114865539315,0.0071463362753496,0.0055296151941224,0.0081702414448831,0.0395946746275758,1
2012-02-23,0.0004625987621447,0.0149542193478846,0.0066328900170726,0.004410684217377,0.0,0.0083772960255449,0.0113276513002836,0.0072277348656119,0.0056069731378502,0.0081703212437547,0.0448654887407246,0
2012-02-24,-0.0045659954075473,-0.0019321269529041,0.0034515226970444,0.0021956577556787,0.0065104847442603,0.0085196641785537,0.0112194153818512,0.0070251340322062,0.0056182188886171,0.0078722111317444,0.0380915682637658,1
2012-02-27,-0.0030772733695895,-0.0016942459246584,0.001407077828883,0.00167973028721,0.0088513093283177,0.0083265869368354,0.0101372572715263,0.0063417623281371,0.0047484071840918,0.0073045419659377,0.0277333201443331,0
2012-02-28,0.0104252101149511,-0.0026663628534311,0.0101481140382289,0.0029164207439655,-0.0032906062001889,0.0086683158958381,0.0093634393234911,0.0064490853843139,0.0043814787273741,0.0074503192821684,0.002458861336781,1
2012-02-29,-0.0530290617080748,-0.0149488389193209,-0.0044819588983059,-0.0039253507907909,-0.0060932316001383,0.0199598764670391,0.0104414097655016,0.0068281578664819,0.0046494573141277,0.0075707127486901,0.2650829669121389,2
2012-03-01,0.0141214159049731,0.0051815384168043,0.0079178236347108,0.0051813088480583,-0.0094146489386429,0.0204617164120454,0.0102711633905752,0.0062812253447737,0.0042600067792191,0.0081075083811693,0.2579343000475435,2
2012-03-02,-0.0016205766248833,-0.014975093677671,-0.0007696939439165,-0.0030489607213924,0.0093916229925961,0.0204637425559174,0.0089744307969581,0.0052192780043511,0.0032684373793169,0.0083066278343158,0.2669156753690146,2
2012-03-05,-0.004148145103987,0.0011214565168886,-0.01032868932366,-0.0040786121965555,-0.0079384688815241,0.020468584380168,0.0090284768056133,0.0063660786633206,0.0035547483238634,0.0087504185372245,0.2822164503550738,2
2012-03-06,-0.0178086148924681,-0.0199149514077614,-0.0098129926537615,-0.014625465095915,0.0121321901169251,0.0193884305955674,0.0104841186172046,0.0072110195180862,0.0058917474148242,0.0085781555742324,0.2669686992543779,2
2012-03-07,0.0057160906700333,0.0093979888025703,0.0077079507890109,0.0069758620644793,-0.0061206151845097,0.018955740593823,0.0112209708152351,0.0073977417794555,0.0063754465070927,0.0081074355018428,0.2765688150912521,2
2012-03-08,0.0100836878765973,0.0129589107481979,0.0107713842709979,0.0099494110032809,-0.010008188739896,0.0195194593861784,0.0108879728626219,0.0078388459273657,0.0070305232523637,0.008754584329745,0.2563727376108174,2
2012-03-09,0.0066554096783633,0.0135387682640102,0.0041694645636052,0.0038671147562909,0.0019873459446642,0.0198283441399309,0.0120534194582836,0.0078609336726557,0.0070995475801327,0.0084583434356728,0.2609778032493818,2
2012-03-12,-0.0078735275883446,-0.001960766395668,0.000461754704941,7.29197861113473e-05,-0.0001724822744423,0.0198811507672909,0.0120549281054602,0.0078701634425741,0.0070877809687338,0.0077350389842012,0.2424644432262169,0
2012-03-13,-0.0167807848158647,0.0198919324148609,0.0186007146650952,0.0180258018113936,-0.0175933881050353,0.0195854499744811,0.013747442361773,0.009229368766433,0.0090418694726765,0.0091945720123121,0.1700827539555833,1
2012-03-14,-0.0168206757622084,-0.0081867780182267,0.0034714444743257,-0.0010709436730634,-0.0251960634064775,0.0118344088797499,0.0130213284306514,0.0089051619706643,0.0088833277038339,0.0115124785872165,0.2054255489657252,0
2012-03-15,0.0094628967696159,0.0083757142170683,0.0028576761433261,0.00578940722323,0.0015316370502409,0.0111649750556529,0.0131545719118832,0.008750920210155,0.008908620470241,0.0115971545143595,0.2262616856342854,1
2012-03-16,0.0013657885411118,-0.00084246119686,-0.0007063976745279,0.0013849841309236,0.0019776247408709,0.0112548630076841,0.01181636739119,0.0087481437771694,0.0087276417005523,0.010844354295886,0.2526543458115997,0
2012-03-19,0.0017978504689784,0.0084341554791897,0.0070659349707693,0.00391988085608,-0.0119353823839155,0.0113450379259872,0.0118831662273277,0.0075067265484449,0.0084051672084711,0.0110390563275351,0.2425047274851378,1
2012-03-20,-0.009035159899535,-0.0089610636866406,0.0017907542316948,-0.0029109275581646,0.0039959235520508,0.0103152841721759,0.0097253639888397,0.0057458262444206,0.0061131176014232,0.00984329098388,0.2332961991032536,0
2012-03-21,0.0004996054993768,-0.0002412733461649,0.0001492774924556,-0.0016378529702267,0.0113083540510219,0.0100355152680847,0.0097478391658243,0.0059345738168771,0.0063437142052089,0.0112868992200741,0.1964013451131064,1
2012-03-22,-0.0039947529044891,-0.0096466024366496,-0.0020856047764228,-0.0072027179253383,0.0032202795260343,0.009084366998958,0.0101305130448691,0.0059050030328579,0.0067816428763708,0.0113330454827077,0.1631974827071624,0
2012-03-23,0.0122829564775024,0.0097829355823542,-0.0005973065470454,0.0032322270008509,0.0094524488910392,0.009917563449276,0.0097180680737099,0.0060426993807923,0.0067654207132719,0.011934387657186,0.1565076864073319,1
2012-03-26,0.0177675672560913,0.0208034849747429,0.0174783052564742,0.0140348409129398,-0.0051240255914393,0.0116541822150925,0.0113102760085006,0.0074492273825723,0.0077076995046431,0.0119371335883912,0.262910703247827,2
2012-03-27,-0.0070558907931025,-0.0069910823492976,0.0014681451852223,-0.0031069651128075,0.0071921511191497,0.0104766009222143,0.0102421235769319,0.0056842170028289,0.0059311325314767,0.0110745969964393,0.4321712105865526,2
2012-03-28,-0.0105979596184255,-0.005846239531013,-0.0039579981730668,-0.0049584198448895,-0.0014107289101348,0.0094606693456412,0.0100269261368012,0.0060990935189019,0.0062200261381527,0.00692347774428,0.3554959683821579,2
2012-03-29,-0.0014240340248994,-0.0028804425769728,-0.0038269047534288,-0.0017082605019259,0.0075038439401931,0.0090269299757558,0.0097968125124815,0.0063959082319833,0.0060073162959169,0.0071310613573356,0.3489288919068752,2
2012-03-30,0.0052083106662228,-0.0032497760794033,-0.0019211522114672,0.0041357869104061,-0.0169105222394589,0.0091646640921136,0.0098590531802192,0.0064574618721698,0.0061340995937435,0.0094454401844546,0.3653731559309788,2
2012-04-02,0.0050580270720217,0.0123173286454085,0.0103623420529992,0.0073147129454813,0.0055403013823029,0.0092715544527473,0.0102899461543928,0.0068426172422534,0.0064381953493931,0.0084007999921121,0.4226136630103674,2
2012-04-03,-0.0187185651531741,-0.0066803984569362,-0.0002925610560698,-0.0040894591929836,-0.0173296363546181,0.0108006951763392,0.0100798664723689,0.0068774645966894,0.0065222679898469,0.010433228478914,0.5081242900678544,2
2012-04-04,-0.0167614778035627,-0.0159719749230051,-0.0136303587931321,-0.0099102497991425,0.0137464244648846,0.0120066332650065,0.0113915865705523,0.0084242188139263,0.0073143459643116,0.010741832086235,0.4544187807355359,2
2012-04-05,0.0069969518335344,-0.0043933184910612,0.006240844909674,-0.0005005832279936,0.0072255360917046,0.0122856703130527,0.0110563466389425,0.0085724485506297,0.0068993063217776,0.0109240100564639,0.4572030993504729,2
2012-04-09,0.0066957082618956,-0.0164261432740844,-0.0075311860921885,-0.0112312357224175,0.0233825027226939,0.0117434808284096,0.011495441819843,0.008997770988159,0.0077174556414561,0.0128428624354826,0.3601828554865516,2
2012-04-10,0.0108553117859859,-0.0235541674020278,-0.0160690210548323,-0.0167848471385003,0.0113361857698619,0.010650084856489,0.0097437148365718,0.0081531858563853,0.0071805252658042,0.0128288255274844,0.1993295937051247,0
2012-04-11,-0.0001862121549368,0.0141670233519324,0.004838703181295,0.0080943745520358,-0.0119804287634804,0.0105064798023187,0.0118944076983531,0.0084198649595535,0.0081571347268736,0.0137060121489857,0.1764988842142175,1
2012-04-12,0.0101197587999262,0.0143470440399908,0.011437406098157,0.0130654669132084,-0.0041566867984411,0.0105091979510314,0.0134009838312706,0.0094803595333409,0.0095412735882366,0.0138114953502804,0.2091926240453552,0
2012-04-13,-0.0113705647168209,-0.0131510746409513,-0.0151764148447602,-0.0118883563751343,0.0161764515517408,0.0111900817901703,0.0137597773646566,0.0104780384860847,0.0101309625379833,0.0144638385063338,0.2072437333310137,1
2012-04-16,-0.0024246153239028,0.0016343198868484,-0.0111800814122287,-0.0006563116220188,-0.0014550273470956,0.011038706891944,0.0138857074235723,0.0108554841214657,0.0099099783342089,0.0128734650798278,0.2003061547926872,0
2012-04-17,-0.0013087791666472,0.0144346708573874,0.0203210278836289,0.014812086838331,-0.0006003440346533,0.0108338772026227,0.0141714902819019,0.0125519667434104,0.0109747520041358,0.0129512225003464,0.1686937679911191,1
2012-04-18,-0.0058658498683696,-0.0075483161046868,-0.0025454323227255,-0.0033792020838424,0.0029161395639671,0.0092210656708413,0.0141953659112987,0.0125360462100697,0.0109613622104695,0.0106959984965982,0.0988994231383715,0
2012-04-19,0.0007532177454423,-0.0057345880514655,-0.0112598530163204,-0.0064208954246555,0.0009402705025436,0.0071924339290223,0.0135627423431501,0.0123191437556423,0.0107289147770483,0.0103821513473343,0.0796477670967024,1
2012-04-20,0.0006899618353195,0.005767663224075,-0.0027331003361111,0.0016700597346126,0.0001714776719055,0.006921099809279,0.0137939817385025,0.0119664627222477,0.0107730002867635,0.0104068272588662,0.0704440921551009,0
2012-04-23,-0.0029458817957397,-0.0138382779347199,-0.0091349097131017,-0.0084089186118153,0.0072604697495695,0.0066750757074809,0.0135063339408048,0.0120445795967945,0.0105170224821701,0.0079800701274936,0.0688549281175551,1
2012-04-24,0.0014458773932806,0.0075856357219419,-0.0053781093029838,0.0038016307002308,-0.0070382940888761,0.0055099939401763,0.0112125425226178,0.0112164782956821,0.0089849123292481,0.0077181900624607,0.1824927812633263,0
2012-04-25,0.0020087386020055,0.0155577429665192,0.026571650557035,0.0136915381033297,-0.0051245292287998,0.0055939315329833,0.0113906503164306,0.0143687460975423,0.0096228759610601,0.0067585390997402,0.1720562380226476,1
2012-04-26,0.0088335027267367,0.009883956939112,0.0058688490252309,0.0069686105296464,0.0060086769139018,0.0053207704154553,0.0109269997577947,0.0139829383097611,0.0089900910687968,0.0066759340929689,0.2107062274910579,0
2012-04-27,0.0021735459614287,0.0078297314667312,0.0059844871101153,0.0016414017633323,0.0008535623246181,0.0039366279283255,0.009762167097177,0.0130812822425736,0.0077665742654775,0.0044183216209745,0.2556599870479089,1
2012-04-30,0.0030982772640457,-0.0110461827161681,-0.0071381777381211,-0.0037041452471412,0.0002565034686285,0.0038934790333451,0.0108073140304979,0.0126975725669334,0.0079561089257798,0.0043716735130561,0.2180484065922016,0
2012-05-01,-0.0034593374209442,0.000981987950511,0.0016477004585324,0.0062202383964844,-0.0051865899038923,0.0040830917969829,0.0099290891385473,0.0109682773199574,0.0068079276529831,0.0047330703358159,0.2425027275028689,1
2012-05-02,-0.0045252352664536,0.0026977332333364,0.0028413113357195,-0.0029845125316868,0.0070423400275665,0.0038604772996422,0.0094735926525109,0.0109513638394532,0.0067794628240914,0.0051654071326969,0.2203166012031915,0
2012-05-03,-0.0100877710575379,-0.0140639641895536,-0.0105877024627361,-0.0076252481667843,-0.0002555064479529,0.0051755384857076,0.0105330473721807,0.0108713896578116,0.0069396315345997,0.0051683956130437,0.300713156234193,1
2012-05-04,0.0031452475068289,-0.0189781171468333,-0.0248681725733559,-0.0161579842271757,0.0078479340647243,0.0052836107548063,0.0121123268596235,0.0135843185296891,0.0088199304452407,0.0056760292643268,0.2163017482462475,0
2012-05-07,-0.0024455972073937,0.0026556222487881,0.0009275665474219,0.0007296027614487,0.0001689312198571,0.0052552397405941,0.0113181051065419,0.0133193899729551,0.0083903163537839,0.0052576382940326,0.227040062114474,1
2012-05-08,-0.0193613389213164,-0.0006306383775569,-0.003706031834142,-0.0040115870488502,0.0053323539195033,0.0080195177529619,0.0110257353089625,0.0132604998518545,0.0083874632872714,0.0047265644146795,0.1963320899316059,0
2012-05-09,-0.0098076844826723,-0.0056785163454508,-0.0030996704444552,-0.0059316881205605,0.0006735896871019,0.0082210839435784,0.0095306136509316,0.0093303258055267,0.0068461780984753,0.0041129404913578,0.2564878003308732,1
2012-05-10,0.0019421444253708,0.0038073750100162,-0.0020213776465086,0.0020627509189152,-0.0029442938176902,0.007337588955758,0.0088102387253817,0.0087952606097276,0.006242602018461,0.0041835250978718,0.0983955379551046,0
2012-05-11,-0.0078180957579936,-0.0025282358343955,-0.0001558003819652,-0.0030145064165464,0.0082683119218576,0.0070897984459512,0.0079286396273596,0.008215854684735,0.0060299526842534,0.004704694655251,0.0755424159889261,1
2012-05-14,-0.0145219833484835,-0.0133078697963026,-0.0093486094155176,-0.0110608687792758,0.013974821895526,0.0070618253365526,0.0081716810275243,0.0083203222927543,0.006496268710199,0.005938972196536,0.0853479467603982,0
2012-05-15,-0.0105068150310716,-0.0017984165446305,-0.003302995459116,-0.0057419262567531,0.0040440585505938,0.0070548069295272,0.0080099647631765,0.0080339555756461,0.0053732005262551,0.0050979885104265,0.1021591494040559,1
2012-05-16,-0.0018698996195085,-0.0072065085925028,-0.0067854958306434,-0.0038245075373851,0.0028764145048538,0.0072229459150923,0.0075832292478502,0.007505103567354,0.0053381535490792,0.005029207304141,0.0611123427162606,0
2012-05-17,0.0223470907791731,-0.0226832304963914,-0.0211312066665838,-0.0148310726956826,0.0177032850608118,0.011665205707025,0.0089897236681528,0.0088034842134702,0.0060958447087222,0.0063692252795142,-0.064064845965443,1
2012-05-18,0.0114528793524122,-0.0094162156852494,-0.0129847916804958,-0.0085586994511539,0.000241443059268,0.0124886423254819,0.007983128101299,0.0067349464882263,0.0051069598784644,0.0065484338629535,-0.088005331959566,0
2012-05-21,0.0006469805419095,0.0235640792787106,0.0279558311347025,0.0171882578034627,-0.0020923823323922,0.01254368755016,0.0120900984961803,0.0126880724406061,0.0086980120995684,0.0067703804363732,0.033112469190603,1
2012-05-22,-0.0166181194106604,-0.0060171064119182,-0.0011197758084304,0.0017425312531411,-0.0111348215878385,0.0121642952377708,0.0120636711969124,0.0127087966802887,0.0088690775136815,0.0084282355562954,0.0741594652034517,0
2012-05-23,-0.0030247679400885,0.0064483476675238,0.0019218659065431,0.0005299552336361,0.0069356180662081,0.0118961648655307,0.012492225004678,0.0128119620539721,0.0088830729564685,0.0084554721805591,0.0738161288060798,1
2012-05-24,-0.0013849852383639,0.0020922368652136,-0.0065536309136855,0.0019654773903385,-0.0038082294983986,0.0118262881965726,0.0124011347455099,0.0128654499168375,0.0088775110866911,0.0085359245323712,0.0728423074940604,0
2012-05-25,0.0083877483848822,-0.0006523466546771,-0.0012871761807017,-0.0032446879265211,0.0037410869781631,0.012068085036263,0.0124246632061576,0.0128411407041107,0.0088791172248938,0.0083854928989305,0.0777696637444643,1
2012-05-29,-0.0108723374571109,0.0144925678002638,0.0127275065324188,0.0121122379378981,-0.0030789830234355,0.0116449918824376,0.0129362274118509,0.0135564934979764,0.0094277996492707,0.0076647506033396,0.0490325916413667,0
2012-05-30,0.0058932549627184,-0.0191765599270598,-0.0084315831182998,-0.0145103104746764,0.0253615628813634,0.0111685277361585,0.0142841426417997,0.0137466229172188,0.0103557420652894,0.0107722450121064,-0.0002498347244498,1
2012-05-31,-0.0019090812845146,-0.0013120552770875,-0.0043319333505453,-0.0022006419998803,0.0115742708198998,0.0111698464827458,0.0141598722894408,0.0136648209825433,0.0103216990382169,0.0110482554769611,-0.0087511901172421,0
2012-06-01,0.0387811968881006,-0.0300882529102406,-0.0265868810115867,-0.0251769607369136,0.0237398112985409,0.0150975900884976,0.0155315395794869,0.0146191003156749,0.0122100132251286,0.0119733060672573,-0.0504340082930047,1
2012-06-04,-0.0011428106398809,-0.0023027088329954,0.0076144075832889,-0.0004682746391035,-0.007900516460043,0.0148499510647207,0.015315868984783,0.0143271563516502,0.0119944026900667,0.0126042313833992,-0.0550436736097387,0
2012-06-05,-0.0011442151423203,0.0128987755069998,0.0041069589215889,0.0075721321072905,-0.0133771566802592,0.0148771963667567,0.0136759859235638,0.0107236611025151,0.0106679505061691,0.0137009572956904,-0.1265788912111451,1
2012-06-06,0.000445509256018,0.0246651777201303,0.0229059688247272,0.022468595152153,-0.0199837887126029,0.0134536186091175,0.0160077891218496,0.0133587431378082,0.013220157425652,0.0149581258906098,-0.1475260629971357,0
2012-06-07,-0.0172381311502618,-0.0065413157119685,-0.0039985696866187,0.000606046712035,0.0015188780254602,0.0148830082845796,0.0160171198976027,0.0134054856792938,0.0132205791493522,0.0148702443844568,-0.1201896978072394,1
2012-06-08,0.0014886454856897,0.0135635468536945,0.0096352180205654,0.0079514545710894,-0.000239060793821,0.0148384585438934,0.0166298217194155,0.0135542511170916,0.0134572655280538,0.0147636988714755,-0.1144817580037131,0
2012-06-11,0.0040716402779579,-0.0220867822473936,-0.01685987342881,-0.0126968147625378,0.0045522037660903,0.014702856972464,0.0181174999890433,0.0147206728789025,0.0140684362809323,0.0147757226432191,-0.0924254110732002,1
2012-06-12,0.007080368815616,0.0126214061609044,0.0121338462264484,0.0114903122575038,-0.0091429281225402,0.014060537916369,0.0179417695273737,0.0146632847466753,0.0140080541765703,0.0151372162207315,-0.0754885826365534,0
2012-06-13,0.0042182562635786,-0.0115454727275857,-0.0068735563783998,-0.0063948306172733,0.0098688696564384,0.0140405782377971,0.0172691173521175,0.0145762618731171,0.0133243581522021,0.0130906999195703,-0.0760244817953056,1
2012-06-14,0.0040097053359924,0.0114150082224044,0.0037020137845926,0.0106008735357094,-0.0012711339875985,0.0139130300792731,0.0177080143979097,0.0145461483623753,0.0136663696501526,0.0124499801438171,-0.0746919668764857,0
2012-06-15,0.0005704997647584,0.0133853181605598,0.0124241107010714,0.0102269633773928,0.0055691126603789,0.0066877418105366,0.0144700139070601,0.0113261318556381,0.0100738281412649,0.0093391288193424,0.1139807572635598,1
2012-06-18,0.0005701744803514,0.0011658210136118,0.0093668852189297,0.0019385875653517,0.0053800996392006,0.0066704182684958,0.0143268366686754,0.0113933933334511,0.0099530904157991,0.0095138763494831,0.1084183518206583,0
2012-06-19,-0.0048755084491937,0.0173329240082236,0.0103804567573546,0.0096723891350261,-0.0130631543976594,0.0068682726429056,0.0146646781216502,0.0115317836797803,0.0100264624331271,0.0094715237703361,0.0914968903630478,1
2012-06-20,-0.0075719166052243,-0.0015260872467276,0.0007783452164529,-0.0016209937241765,0.004943400986213,0.0072710468285083,0.0130961096301012,0.0097612515192273,0.0082574860573735,0.0071035710590806,0.1342698135158294,0
2012-06-21,-0.0253253633219685,-0.0243216600148424,-0.0248870757181026,-0.0224390300172074,0.005315681129669,0.0094344385603508,0.0154901982547546,0.0131042497217073,0.0115957688727952,0.0072456209847675,0.2641058856592222,1
2012-06-22,0.0040783785012681,0.0113545158523917,0.0105278263784451,0.007701722524277,-0.0133379387008049,0.0095625935746611,0.0153057841715902,0.0131726176230876,0.0115790871976404,0.0085918969142207,0.2531317004365206,0
2012-06-25,0.0073374942457151,-0.0156151677917688,-0.0192580022525538,-0.0160347890148687,0.014558001894414,0.0098194108694302,0.0143377255371137,0.01355166877813,0.0120514136829614,0.0097065867870072,0.2213151140507109,1
2012-06-26,-0.0074141482204446,0.0039134245948375,0.0062768726605906,0.0050258403048517,-0.0039415594048328,0.009562044530307,0.0138379997521464,0.0131287833726928,0.0115606085777247,0.0092377399238634,0.2178381853144973,0
2012-06-27,0.0013760104873934,0.0162729936235579,0.0060781926141684,0.0090164039872921,0.0015827074827492,0.0093826944937172,0.0139308264446693,0.0129867175351308,0.0116598014974735,0.0087527999410868,0.2538555139123842,1
2012-06-28,-0.011646919832302,-0.0016789515002717,-0.0111286353287682,-0.0028535791947186,0.0024494793274327,0.009440237097711,0.0137007310093459,0.0135469878598953,0.0112503337350194,0.0087447490728489,0.2533388725258856,0
2012-06-29,0.0274081384045377,0.0291033210244924,0.0315113891751415,0.0249268690084567,-0.0130068882328012,0.013788849343144,0.0158771645993063,0.0165049849530572,0.0134677262638155,0.009586004702914,0.2318796392469055,1
2012-07-02,-0.0006444107348563,0.0115638121162331,0.0029612120501183,0.0030120898247076,0.0103176154380202,0.0137728872287431,0.0160396803038672,0.0163089178920275,0.0134755914600397,0.0100614742812867,0.2524802411289321,0
2012-07-03,0.0152815167447233,0.0130469244233382,0.0083915050838976,0.0065933413612386,-0.0076856946251214,0.0147045382810375,0.0157168360791622,0.0161979493998925,0.0133057907687397,0.0094347465687514,0.2518922587518707,1
2012-07-05,-0.0113045469464544,-0.0011043340884488,0.000616253925151,-0.0045122346766414,0.0051107354957631,0.0149711786304207,0.0157002865588616,0.0161984161137995,0.0134081241755741,0.0094443963563988,0.2491462977355652,0
2012-07-06,-0.0126540728070095,-0.0111736297717358,-0.0124749879416019,-0.0095034665127561,0.0092929505774415,0.0130046357338232,0.0134274213444321,0.0143558818380726,0.0113581704504972,0.0097650549339165,0.1921612767024555,1
2012-07-09,0.0021468125551507,-0.0038494905336213,-0.0018711639484667,-0.0012544756421399,0.0088157596838507,0.0129711334476292,0.0135595756283486,0.0141043492420886,0.0112406670485061,0.0087259989758668,0.1759485507434882,0
2012-07-10,-0.0122695369516,-0.0110943573648083,-0.0098437512347465,-0.0087204280968538,0.0020283000184306,0.0133802441506933,0.0128899912073732,0.0128523901052218,0.0101634749992747,0.0076787068536986,0.2605060122905147,1
2012-07-11,0.0055209440051058,-0.003403498079985,-0.0055230136842692,0.0001491553127519,0.001245208790221,0.0133133466149953,0.0131323769309051,0.0129625768520873,0.0101283179029318,0.0074421092070411,0.2514307508084466,0
2012-07-12,-0.0026146097190075,-0.0034146593900071,-0.0093624907046359,-0.0048450989904899,0.007076376509727,0.0133380082458935,0.0125104412484689,0.0131910963823382,0.0099606681114616,0.0076075790376685,0.2504279020158654,1
2012-07-13,0.0101579598201544,0.0124375182917464,0.0152170438580399,0.0167778663958699,-0.0026250579328485,0.0130149376145207,0.0128657176340566,0.0134980477157024,0.0111355315699658,0.0077833108065828,0.2407746175578406,0
2012-07-16,0.0004541801251847,-0.0040115262689714,-0.0028397529435902,-0.0023573284047271,0.0046446377428326,0.0095114239314389,0.0092005080737729,0.0086389279195385,0.0078118107003443,0.005713913802568,0.2746766083987492,1
2012-07-17,-0.0047986866023365,0.0035246827796993,0.0052215036104763,0.0068671649562743,-0.0078598996080229,0.0096042093916359,0.0083829852879025,0.0087959747385862,0.0080926026820851,0.0062811346757899,0.2287592015895538,0
2012-07-18,-0.0027366792572139,0.0061452703376021,0.0135370049225655,0.0074067413479186,0.0005437153839535,0.0077124850908417,0.0073239890979484,0.0095413705601005,0.0081708459245397,0.0053389381678634,0.2416450357254584,1
